date,product_id,category,brand,region,channel,season,base_price,current_price,price_change_pct,discount_pct,promotion_type,units_sold,revenue,inventory_level,stockout_flag,demand_index
2026-02-06,P1529,Home,Ikea,IN,app,Winter,374.37,262.06,-30.0,30,Clearance,3,786.18,469,0,150.0
2026-02-07,P1529,Home,Ikea,IN,mobile,Winter,374.37,374.37,0.0,0,None,2,748.74,280,0,100.0
2026-02-08,P1529,Home,Ikea,IN,mobile,Winter,374.37,299.5,-20.0,20,Percentage Discount,2,599.0,219,0,100.0
2026-02-09,P1529,Home,Ikea,IN,app,Winter,374.37,374.37,0.0,0,None,2,748.74,321,0,100.0
2026-02-10,P1529,Home,Ikea,IN,web,Winter,374.37,374.37,0.0,0,None,2,748.74,456,0,100.0
2026-02-11,P1529,Home,Ikea,IN,app,Winter,374.37,374.37,0.0,0,None,2,748.74,247,0,100.0
2026-02-12,P1529,Home,Ikea,IN,app,Winter,374.37,374.37,0.0,0,None,1,374.37,438,0,50.0
2026-02-13,P1529,Home,Ikea,IN,web,Winter,374.37,374.37,0.0,0,None,0,0.0,256,0,0.0
2026-02-14,P1529,Home,Ikea,IN,mobile,Winter,374.37,262.06,-30.0,30,Clearance,2,524.12,381,0,100.0
2026-02-15,P1529,Home,Ikea,IN,mobile,Winter,374.37,374.37,0.0,0,None,2,748.74,284,0,100.0
2026-02-16,P1529,Home,Ikea,IN,web,Winter,374.37,355.65,-5.0,5,Member Offer,1,355.65,289,0,50.0
2026-02-17,P1529,Home,Ikea,IN,app,Winter,374.37,280.78,-25.0,25,Percentage Discount,2,561.56,253,0,100.0
2026-02-18,P1529,Home,Ikea,IN,mobile,Winter,374.37,374.37,0.0,0,None,2,748.74,208,0,100.0
2026-02-19,P1529,Home,Ikea,IN,web,Winter,374.37,318.21,-15.0,15,Member Offer,2,636.42,264,0,100.0
2026-02-20,P1529,Home,Ikea,IN,web,Winter,374.37,374.37,0.0,0,None,2,748.74,396,0,100.0
2026-02-21,P1529,Home,Ikea,IN,mobile,Winter,374.37,299.5,-20.0,20,Percentage Discount,2,599.0,338,0,100.0
2026-02-22,P1529,Home,Ikea,IN,web,Winter,374.37,243.34,-35.0,35,Buy One Get One,2,486.68,98,0,100.0
2026-02-23,P1529,Home,Ikea,IN,app,Winter,374.37,262.06,-30.0,30,Percentage Discount,2,524.12,253,0,100.0
2026-02-24,P1529,Home,Ikea,IN,mobile,Winter,374.37,355.65,-5.0,5,Member Offer,1,355.65,71,0,50.0
2026-02-25,P1529,Home,Ikea,IN,app,Winter,374.37,374.37,0.0,0,None,2,748.74,240,0,100.0
2026-02-26,P1529,Home,Ikea,IN,mobile,Winter,374.37,374.37,0.0,0,None,2,748.74,164,0,100.0
2026-02-27,P1529,Home,Ikea,IN,web,Winter,374.37,374.37,0.0,0,None,2,748.74,306,0,100.0
2026-02-28,P1529,Home,Ikea,IN,mobile,Winter,374.37,280.78,-25.0,25,Percentage Discount,3,842.34,123,0,150.0
2026-03-01,P1529,Home,Ikea,IN,app,Spring,374.37,262.06,-30.0,30,Clearance,3,786.18,308,0,150.0
2026-03-02,P1529,Home,Ikea,IN,mobile,Spring,374.37,374.37,0.0,0,None,1,374.37,320,0,50.0
2026-03-03,P1529,Home,Ikea,IN,mobile,Spring,374.37,262.06,-30.0,30,Percentage Discount,2,524.12,292,0,100.0
2026-03-04,P1529,Home,Ikea,IN,web,Spring,374.37,318.21,-15.0,15,Member Offer,2,636.42,318,0,100.0
2026-03-05,P1529,Home,Ikea,IN,mobile,Spring,374.37,374.37,0.0,0,None,2,748.74,285,0,100.0
2026-03-06,P1529,Home,Ikea,IN,web,Spring,374.37,374.37,0.0,0,None,1,374.37,245,0,50.0
2026-03-07,P1529,Home,Ikea,IN,web,Spring,374.37,374.37,0.0,0,None,1,374.37,247,0,50.0
2026-03-08,P1529,Home,Ikea,IN,app,Spring,374.37,374.37,0.0,0,None,1,374.37,271,0,50.0
2026-03-09,P1529,Home,Ikea,IN,mobile,Spring,374.37,374.37,0.0,0,None,1,374.37,280,0,50.0
2026-03-10,P1529,Home,Ikea,IN,app,Spring,374.37,336.93,-10.0,10,Percentage Discount,3,1010.79,274,0,150.0
2026-03-11,P1529,Home,Ikea,IN,app,Spring,374.37,374.37,0.0,0,None,2,748.74,220,0,100.0
2026-03-12,P1529,Home,Ikea,IN,web,Spring,374.37,262.06,-30.0,30,Percentage Discount,3,786.18,369,0,150.0
2026-03-13,P1529,Home,Ikea,IN,app,Spring,374.37,374.37,0.0,0,None,3,1123.11,302,0,150.0
2026-03-14,P1529,Home,Ikea,IN,app,Spring,374.37,374.37,0.0,0,None,2,748.74,243,0,100.0
2026-03-15,P1529,Home,Ikea,IN,mobile,Spring,374.37,262.06,-30.0,30,Percentage Discount,2,524.12,159,0,100.0
2026-03-16,P1529,Home,Ikea,IN,app,Spring,374.37,336.93,-10.0,10,Percentage Discount,2,673.86,424,0,100.0
2026-03-17,P1529,Home,Ikea,IN,mobile,Spring,374.37,374.37,0.0,0,None,2,748.74,263,0,100.0
2026-03-18,P1529,Home,Ikea,IN,web,Spring,374.37,374.37,0.0,0,None,1,374.37,225,0,50.0
2026-03-19,P1529,Home,Ikea,IN,web,Spring,374.37,187.19,-50.0,50,Clearance,3,561.57,253,0,150.0
2026-03-20,P1529,Home,Ikea,IN,app,Spring,374.37,374.37,0.0,0,None,1,374.37,124,0,50.0
2026-03-21,P1529,Home,Ikea,IN,app,Spring,374.37,374.37,0.0,0,None,2,748.74,247,0,100.0
2026-03-22,P1529,Home,Ikea,IN,app,Spring,374.37,299.5,-20.0,20,Percentage Discount,3,898.5,263,0,150.0
2026-03-23,P1529,Home,Ikea,IN,web,Spring,374.37,243.34,-35.0,35,Buy One Get One,3,730.02,311,0,150.0
2026-03-24,P1529,Home,Ikea,IN,mobile,Spring,374.37,374.37,0.0,0,None,2,748.74,396,0,100.0
2026-03-25,P1529,Home,Ikea,IN,mobile,Spring,374.37,280.78,-25.0,25,Percentage Discount,2,561.56,317,0,100.0
2026-03-26,P1529,Home,Ikea,IN,web,Spring,374.37,374.37,0.0,0,None,2,748.74,320,0,100.0
2026-03-27,P1529,Home,Ikea,IN,web,Spring,374.37,299.5,-20.0,20,Percentage Discount,2,599.0,445,0,100.0
2026-03-28,P1529,Home,Ikea,IN,web,Spring,374.37,336.93,-10.0,10,Member Offer,2,673.86,228,0,100.0
2026-03-29,P1529,Home,Ikea,IN,mobile,Spring,374.37,374.37,0.0,0,None,2,748.74,403,0,100.0
2026-03-30,P1529,Home,Ikea,IN,app,Spring,374.37,374.37,0.0,0,None,2,748.74,277,0,100.0
2026-03-31,P1529,Home,Ikea,IN,app,Spring,374.37,374.37,0.0,0,None,1,374.37,270,0,50.0
2026-01-01,P1530,Home,Target,CA,app,Winter,267.84,267.84,0.0,0,None,2,535.68,298,0,100.0
2026-01-02,P1530,Home,Target,CA,app,Winter,267.84,227.66,-15.0,15,Percentage Discount,2,455.32,353,0,100.0
2026-01-03,P1530,Home,Target,CA,app,Winter,267.84,267.84,0.0,0,None,2,535.68,191,0,100.0
2026-01-04,P1530,Home,Target,CA,mobile,Winter,267.84,267.84,0.0,0,None,2,535.68,318,0,100.0
2026-01-05,P1530,Home,Target,CA,mobile,Winter,267.84,267.84,0.0,0,None,2,535.68,280,0,100.0
2026-01-06,P1530,Home,Target,CA,app,Winter,267.84,267.84,0.0,0,None,3,803.52,202,0,150.0
2026-01-07,P1530,Home,Target,CA,web,Winter,267.84,267.84,0.0,0,None,2,535.68,114,0,100.0
2026-01-08,P1530,Home,Target,CA,app,Winter,267.84,267.84,0.0,0,None,1,267.84,294,0,50.0
2026-01-09,P1530,Home,Target,CA,mobile,Winter,267.84,267.84,0.0,0,None,1,267.84,246,0,50.0
2026-01-10,P1530,Home,Target,CA,mobile,Winter,267.84,267.84,0.0,0,None,2,535.68,384,0,100.0
2026-01-11,P1530,Home,Target,CA,web,Winter,267.84,267.84,0.0,0,None,2,535.68,232,0,100.0
2026-01-12,P1530,Home,Target,CA,mobile,Winter,267.84,267.84,0.0,0,None,2,535.68,189,0,100.0
2026-01-13,P1530,Home,Target,CA,app,Winter,267.84,267.84,0.0,0,None,2,535.68,282,0,100.0
2026-01-14,P1530,Home,Target,CA,app,Winter,267.84,160.7,-40.0,40,Flash Sale,3,482.1,247,0,150.0
2026-01-15,P1530,Home,Target,CA,web,Winter,267.84,267.84,0.0,0,None,2,535.68,273,0,100.0
2026-01-16,P1530,Home,Target,CA,app,Winter,267.84,267.84,0.0,0,None,2,535.68,213,0,100.0
2026-01-17,P1530,Home,Target,CA,mobile,Winter,267.84,267.84,0.0,0,None,3,803.52,329,0,150.0
2026-01-18,P1530,Home,Target,CA,app,Winter,267.84,267.84,0.0,0,None,2,535.68,441,0,100.0
2026-01-19,P1530,Home,Target,CA,app,Winter,267.84,267.84,0.0,0,None,2,535.68,248,0,100.0
2026-01-20,P1530,Home,Target,CA,app,Winter,267.84,267.84,0.0,0,None,3,803.52,337,0,150.0
2026-01-21,P1530,Home,Target,CA,app,Winter,267.84,241.06,-10.0,10,Member Offer,2,482.12,330,0,100.0
2026-01-22,P1530,Home,Target,CA,mobile,Winter,267.84,133.92,-50.0,50,Clearance,3,401.76,291,0,150.0
2026-01-23,P1530,Home,Target,CA,mobile,Winter,267.84,267.84,0.0,0,None,2,535.68,257,0,100.0
2026-01-24,P1530,Home,Target,CA,mobile,Winter,267.84,267.84,0.0,0,None,2,535.68,188,0,100.0
2026-01-25,P1530,Home,Target,CA,mobile,Winter,267.84,267.84,0.0,0,None,1,267.84,279,0,50.0
2026-01-26,P1530,Home,Target,CA,web,Winter,267.84,267.84,0.0,0,None,1,267.84,205,0,50.0
2026-01-27,P1530,Home,Target,CA,mobile,Winter,267.84,267.84,0.0,0,None,1,267.84,273,0,50.0
2026-01-28,P1530,Home,Target,CA,web,Winter,267.84,174.1,-35.0,35,Buy One Get One,3,522.3,205,0,150.0
2026-01-29,P1530,Home,Target,CA,mobile,Winter,267.84,267.84,0.0,0,None,2,535.68,301,0,100.0
2026-01-30,P1530,Home,Target,CA,web,Winter,267.84,187.49,-30.0,30,Clearance,3,562.47,315,0,150.0
2026-01-31,P1530,Home,Target,CA,app,Winter,267.84,267.84,0.0,0,None,2,535.68,414,0,100.0
2026-02-01,P1530,Home,Target,CA,web,Winter,267.84,267.84,0.0,0,None,2,535.68,433,0,100.0
2026-02-02,P1530,Home,Target,CA,app,Winter,267.84,160.7,-40.0,40,Flash Sale,2,321.4,244,0,100.0
2026-02-03,P1530,Home,Target,CA,mobile,Winter,267.84,267.84,0.0,0,None,2,535.68,226,0,100.0
2026-02-04,P1530,Home,Target,CA,app,Winter,267.84,267.84,0.0,0,None,2,535.68,314,0,100.0
2026-02-05,P1530,Home,Target,CA,app,Winter,267.84,267.84,0.0,0,None,1,267.84,82,0,50.0
2026-02-06,P1530,Home,Target,CA,app,Winter,267.84,267.84,0.0,0,None,2,535.68,341,0,100.0
2026-02-07,P1530,Home,Target,CA,web,Winter,267.84,133.92,-50.0,50,Clearance,2,267.84,248,0,100.0
2026-02-08,P1530,Home,Target,CA,app,Winter,267.84,267.84,0.0,0,None,2,535.68,320,0,100.0
2026-02-09,P1530,Home,Target,CA,web,Winter,267.84,267.84,0.0,0,None,1,267.84,355,0,50.0
2026-02-10,P1530,Home,Target,CA,mobile,Winter,267.84,267.84,0.0,0,None,2,535.68,191,0,100.0
2026-02-11,P1530,Home,Target,CA,mobile,Winter,267.84,267.84,0.0,0,None,2,535.68,220,0,100.0
2026-02-12,P1530,Home,Target,CA,mobile,Winter,267.84,214.27,-20.0,20,Percentage Discount,1,214.27,241,0,50.0
2026-02-13,P1530,Home,Target,CA,mobile,Winter,267.84,174.1,-35.0,35,Buy One Get One,3,522.3,125,0,150.0
2026-02-14,P1530,Home,Target,CA,app,Winter,267.84,267.84,0.0,0,None,3,803.52,212,0,150.0
2026-02-15,P1530,Home,Target,CA,web,Winter,267.84,174.1,-35.0,35,Buy One Get One,2,348.2,282,0,100.0
2026-02-16,P1530,Home,Target,CA,mobile,Winter,267.84,267.84,0.0,0,None,2,535.68,363,0,100.0
2026-02-17,P1530,Home,Target,CA,app,Winter,267.84,267.84,0.0,0,None,2,535.68,307,0,100.0
2026-02-18,P1530,Home,Target,CA,web,Winter,267.84,267.84,0.0,0,None,2,535.68,277,0,100.0
2026-02-19,P1530,Home,Target,CA,app,Winter,267.84,267.84,0.0,0,None,3,803.52,249,0,150.0
2026-02-20,P1530,Home,Target,CA,mobile,Winter,267.84,200.88,-25.0,25,Percentage Discount,2,401.76,181,0,100.0
2026-02-21,P1530,Home,Target,CA,web,Winter,267.84,267.84,0.0,0,None,2,535.68,349,0,100.0
2026-02-22,P1530,Home,Target,CA,mobile,Winter,267.84,227.66,-15.0,15,Percentage Discount,3,682.98,370,0,150.0
2026-02-23,P1530,Home,Target,CA,app,Winter,267.84,227.66,-15.0,15,Percentage Discount,2,455.32,144,0,100.0
2026-02-24,P1530,Home,Target,CA,web,Winter,267.84,227.66,-15.0,15,Member Offer,2,455.32,264,0,100.0
2026-02-25,P1530,Home,Target,CA,app,Winter,267.84,267.84,0.0,0,None,2,535.68,428,0,100.0
2026-02-26,P1530,Home,Target,CA,app,Winter,267.84,174.1,-35.0,35,Buy One Get One,3,522.3,197,0,150.0
2026-02-27,P1530,Home,Target,CA,web,Winter,267.84,160.7,-40.0,40,Clearance,2,321.4,148,0,100.0
2026-02-28,P1530,Home,Target,CA,mobile,Winter,267.84,267.84,0.0,0,None,2,535.68,247,0,100.0
2026-03-01,P1530,Home,Target,CA,app,Spring,267.84,187.49,-30.0,30,Flash Sale,2,374.98,350,0,100.0
2026-03-02,P1530,Home,Target,CA,app,Spring,267.84,267.84,0.0,0,None,2,535.68,345,0,100.0
2026-03-03,P1530,Home,Target,CA,app,Spring,267.84,267.84,0.0,0,None,2,535.68,310,0,100.0
2026-03-04,P1530,Home,Target,CA,web,Spring,267.84,227.66,-15.0,15,Percentage Discount,2,455.32,205,0,100.0
2026-03-05,P1530,Home,Target,CA,web,Spring,267.84,227.66,-15.0,15,Percentage Discount,2,455.32,374,0,100.0
2026-03-06,P1530,Home,Target,CA,web,Spring,267.84,267.84,0.0,0,None,1,267.84,112,0,50.0
2026-03-07,P1530,Home,Target,CA,mobile,Spring,267.84,267.84,0.0,0,None,2,535.68,261,0,100.0
2026-03-08,P1530,Home,Target,CA,web,Spring,267.84,160.7,-40.0,40,Flash Sale,3,482.1,200,0,150.0
2026-03-09,P1530,Home,Target,CA,web,Spring,267.84,267.84,0.0,0,None,1,267.84,286,0,50.0
2026-03-10,P1530,Home,Target,CA,mobile,Spring,267.84,267.84,0.0,0,None,2,535.68,351,0,100.0
2026-03-11,P1530,Home,Target,CA,app,Spring,267.84,200.88,-25.0,25,Percentage Discount,1,200.88,190,0,50.0
2026-03-12,P1530,Home,Target,CA,app,Spring,267.84,267.84,0.0,0,None,2,535.68,386,0,100.0
2026-03-13,P1530,Home,Target,CA,app,Spring,267.84,267.84,0.0,0,None,2,535.68,224,0,100.0
2026-03-14,P1530,Home,Target,CA,mobile,Spring,267.84,267.84,0.0,0,None,2,535.68,109,0,100.0
2026-03-15,P1530,Home,Target,CA,app,Spring,267.84,227.66,-15.0,15,Member Offer,2,455.32,166,0,100.0
2026-03-16,P1530,Home,Target,CA,mobile,Spring,267.84,187.49,-30.0,30,Flash Sale,3,562.47,224,0,150.0
2026-03-17,P1530,Home,Target,CA,app,Spring,267.84,174.1,-35.0,35,Buy One Get One,2,348.2,242,0,100.0
2026-03-18,P1530,Home,Target,CA,mobile,Spring,267.84,267.84,0.0,0,None,2,535.68,251,0,100.0
2026-03-19,P1530,Home,Target,CA,app,Spring,267.84,214.27,-20.0,20,Flash Sale,3,642.81,373,0,150.0
2026-03-20,P1530,Home,Target,CA,web,Spring,267.84,267.84,0.0,0,None,2,535.68,114,0,100.0
2026-03-21,P1530,Home,Target,CA,web,Spring,267.84,187.49,-30.0,30,Clearance,2,374.98,261,0,100.0
2026-03-22,P1530,Home,Target,CA,app,Spring,267.84,267.84,0.0,0,None,1,267.84,280,0,50.0
2026-03-23,P1530,Home,Target,CA,web,Spring,267.84,267.84,0.0,0,None,1,267.84,327,0,50.0
2026-03-24,P1530,Home,Target,CA,mobile,Spring,267.84,174.1,-35.0,35,Buy One Get One,2,348.2,255,0,100.0
2026-03-25,P1530,Home,Target,CA,mobile,Spring,267.84,267.84,0.0,0,None,2,535.68,326,0,100.0
2026-03-26,P1530,Home,Target,CA,web,Spring,267.84,174.1,-35.0,35,Buy One Get One,2,348.2,521,0,100.0
2026-03-27,P1530,Home,Target,CA,web,Spring,267.84,187.49,-30.0,30,Clearance,2,374.98,193,0,100.0
2026-03-28,P1530,Home,Target,CA,web,Spring,267.84,267.84,0.0,0,None,2,535.68,394,0,100.0
2026-03-29,P1530,Home,Target,CA,app,Spring,267.84,267.84,0.0,0,None,2,535.68,387,0,100.0
2026-03-30,P1530,Home,Target,CA,app,Spring,267.84,187.49,-30.0,30,Clearance,3,562.47,257,0,150.0
2026-03-31,P1530,Home,Target,CA,app,Spring,267.84,267.84,0.0,0,None,3,803.52,374,0,150.0
2026-01-01,P1530,Home,Target,DE,web,Winter,267.84,267.84,0.0,0,None,2,535.68,327,0,100.0
2026-01-02,P1530,Home,Target,DE,app,Winter,267.84,241.06,-10.0,10,Member Offer,2,482.12,260,0,100.0
2026-01-03,P1530,Home,Target,DE,web,Winter,267.84,267.84,0.0,0,None,2,535.68,270,0,100.0
2026-01-04,P1530,Home,Target,DE,app,Winter,267.84,187.49,-30.0,30,Clearance,2,374.98,180,0,100.0
2026-01-05,P1530,Home,Target,DE,app,Winter,267.84,267.84,0.0,0,None,2,535.68,247,0,100.0
2026-01-06,P1530,Home,Target,DE,web,Winter,267.84,267.84,0.0,0,None,2,535.68,285,0,100.0
2026-01-07,P1530,Home,Target,DE,app,Winter,267.84,174.1,-35.0,35,Buy One Get One,3,522.3,210,0,150.0
2026-01-08,P1530,Home,Target,DE,app,Winter,267.84,267.84,0.0,0,None,3,803.52,244,0,150.0
2026-01-09,P1530,Home,Target,DE,app,Winter,267.84,267.84,0.0,0,None,2,535.68,280,0,100.0
2026-01-10,P1530,Home,Target,DE,app,Winter,267.84,200.88,-25.0,25,Percentage Discount,2,401.76,331,0,100.0
2026-01-11,P1530,Home,Target,DE,mobile,Winter,267.84,187.49,-30.0,30,Flash Sale,3,562.47,449,0,150.0
2026-01-12,P1530,Home,Target,DE,web,Winter,267.84,267.84,0.0,0,None,2,535.68,207,0,100.0
2026-01-13,P1530,Home,Target,DE,app,Winter,267.84,267.84,0.0,0,None,2,535.68,414,0,100.0
2026-01-14,P1530,Home,Target,DE,web,Winter,267.84,187.49,-30.0,30,Percentage Discount,2,374.98,359,0,100.0
2026-01-15,P1530,Home,Target,DE,web,Winter,267.84,267.84,0.0,0,None,1,267.84,226,0,50.0
2026-01-16,P1530,Home,Target,DE,app,Winter,267.84,174.1,-35.0,35,Buy One Get One,3,522.3,258,0,150.0
2026-01-17,P1530,Home,Target,DE,app,Winter,267.84,267.84,0.0,0,None,2,535.68,321,0,100.0
2026-01-18,P1530,Home,Target,DE,app,Winter,267.84,267.84,0.0,0,None,1,267.84,417,0,50.0
2026-01-19,P1530,Home,Target,DE,web,Winter,267.84,214.27,-20.0,20,Percentage Discount,2,428.54,281,0,100.0
2026-01-20,P1530,Home,Target,DE,app,Winter,267.84,200.88,-25.0,25,Percentage Discount,2,401.76,280,0,100.0
2026-01-21,P1530,Home,Target,DE,web,Winter,267.84,267.84,0.0,0,None,1,267.84,171,0,50.0
2026-01-22,P1530,Home,Target,DE,web,Winter,267.84,187.49,-30.0,30,Clearance,2,374.98,317,0,100.0
2026-01-23,P1530,Home,Target,DE,web,Winter,267.84,267.84,0.0,0,None,2,535.68,339,0,100.0
2026-01-24,P1530,Home,Target,DE,web,Winter,267.84,267.84,0.0,0,None,1,267.84,201,0,50.0
2026-01-25,P1530,Home,Target,DE,app,Winter,267.84,241.06,-10.0,10,Percentage Discount,2,482.12,328,0,100.0
2026-01-26,P1530,Home,Target,DE,web,Winter,267.84,267.84,0.0,0,None,2,535.68,247,0,100.0
2026-01-27,P1530,Home,Target,DE,app,Winter,267.84,254.45,-5.0,5,Member Offer,2,508.9,88,0,100.0
2026-01-28,P1530,Home,Target,DE,web,Winter,267.84,214.27,-20.0,20,Percentage Discount,2,428.54,232,0,100.0
2026-01-29,P1530,Home,Target,DE,web,Winter,267.84,187.49,-30.0,30,Percentage Discount,2,374.98,369,0,100.0
2026-01-30,P1530,Home,Target,DE,app,Winter,267.84,267.84,0.0,0,None,2,535.68,146,0,100.0
2026-01-31,P1530,Home,Target,DE,mobile,Winter,267.84,267.84,0.0,0,None,1,267.84,423,0,50.0
2026-02-01,P1530,Home,Target,DE,mobile,Winter,267.84,267.84,0.0,0,None,2,535.68,192,0,100.0
2026-02-02,P1530,Home,Target,DE,web,Winter,267.84,267.84,0.0,0,None,2,535.68,412,0,100.0
2026-02-03,P1530,Home,Target,DE,app,Winter,267.84,267.84,0.0,0,None,2,535.68,271,0,100.0
2026-02-04,P1530,Home,Target,DE,mobile,Winter,267.84,187.49,-30.0,30,Flash Sale,2,374.98,513,0,100.0
2026-02-05,P1530,Home,Target,DE,app,Winter,267.84,267.84,0.0,0,None,2,535.68,356,0,100.0
2026-02-06,P1530,Home,Target,DE,app,Winter,267.84,267.84,0.0,0,None,2,535.68,195,0,100.0
2026-02-07,P1530,Home,Target,DE,mobile,Winter,267.84,267.84,0.0,0,None,1,267.84,309,0,50.0
2026-02-08,P1530,Home,Target,DE,web,Winter,267.84,187.49,-30.0,30,Flash Sale,2,374.98,310,0,100.0
2026-02-09,P1530,Home,Target,DE,app,Winter,267.84,267.84,0.0,0,None,2,535.68,416,0,100.0
2026-02-10,P1530,Home,Target,DE,app,Winter,267.84,267.84,0.0,0,None,2,535.68,219,0,100.0
2026-02-11,P1530,Home,Target,DE,mobile,Winter,267.84,214.27,-20.0,20,Percentage Discount,2,428.54,239,0,100.0
2026-02-12,P1530,Home,Target,DE,mobile,Winter,267.84,214.27,-20.0,20,Percentage Discount,1,214.27,283,0,50.0
2026-02-13,P1530,Home,Target,DE,app,Winter,267.84,267.84,0.0,0,None,1,267.84,378,0,50.0
2026-02-14,P1530,Home,Target,DE,app,Winter,267.84,267.84,0.0,0,None,3,803.52,182,0,150.0
2026-02-15,P1530,Home,Target,DE,web,Winter,267.84,267.84,0.0,0,None,1,267.84,268,0,50.0
2026-02-16,P1530,Home,Target,DE,app,Winter,267.84,267.84,0.0,0,None,2,535.68,321,0,100.0
2026-02-17,P1530,Home,Target,DE,mobile,Winter,267.84,160.7,-40.0,40,Flash Sale,4,642.8,125,0,200.0
2026-02-18,P1530,Home,Target,DE,app,Winter,267.84,267.84,0.0,0,None,2,535.68,396,0,100.0
2026-02-19,P1530,Home,Target,DE,app,Winter,267.84,267.84,0.0,0,None,3,803.52,295,0,150.0
2026-02-20,P1530,Home,Target,DE,mobile,Winter,267.84,133.92,-50.0,50,Clearance,3,401.76,388,0,150.0
2026-02-21,P1530,Home,Target,DE,app,Winter,267.84,133.92,-50.0,50,Clearance,2,267.84,277,0,100.0
2026-02-22,P1530,Home,Target,DE,mobile,Winter,267.84,267.84,0.0,0,None,1,267.84,125,0,50.0
2026-02-23,P1530,Home,Target,DE,app,Winter,267.84,267.84,0.0,0,None,2,535.68,367,0,100.0
2026-02-24,P1530,Home,Target,DE,mobile,Winter,267.84,200.88,-25.0,25,Percentage Discount,3,602.64,196,0,150.0
2026-02-25,P1530,Home,Target,DE,web,Winter,267.84,187.49,-30.0,30,Flash Sale,1,187.49,465,0,50.0
2026-02-26,P1530,Home,Target,DE,web,Winter,267.84,267.84,0.0,0,None,1,267.84,355,0,50.0
2026-02-27,P1530,Home,Target,DE,mobile,Winter,267.84,267.84,0.0,0,None,2,535.68,147,0,100.0
2026-02-28,P1530,Home,Target,DE,app,Winter,267.84,227.66,-15.0,15,Percentage Discount,2,455.32,243,0,100.0
2026-03-01,P1530,Home,Target,DE,app,Spring,267.84,267.84,0.0,0,None,2,535.68,337,0,100.0
2026-03-02,P1530,Home,Target,DE,web,Spring,267.84,200.88,-25.0,25,Percentage Discount,2,401.76,343,0,100.0
2026-03-03,P1530,Home,Target,DE,mobile,Spring,267.84,267.84,0.0,0,None,2,535.68,307,0,100.0
2026-03-04,P1530,Home,Target,DE,app,Spring,267.84,214.27,-20.0,20,Percentage Discount,1,214.27,329,0,50.0
2026-03-05,P1530,Home,Target,DE,app,Spring,267.84,267.84,0.0,0,None,1,267.84,318,0,50.0
2026-03-06,P1530,Home,Target,DE,web,Spring,267.84,267.84,0.0,0,None,1,267.84,226,0,50.0
2026-03-07,P1530,Home,Target,DE,app,Spring,267.84,214.27,-20.0,20,Percentage Discount,2,428.54,425,0,100.0
2026-03-08,P1530,Home,Target,DE,web,Spring,267.84,214.27,-20.0,20,Percentage Discount,2,428.54,533,0,100.0
2026-03-09,P1530,Home,Target,DE,web,Spring,267.84,267.84,0.0,0,None,1,267.84,344,0,50.0
2026-03-10,P1530,Home,Target,DE,web,Spring,267.84,174.1,-35.0,35,Buy One Get One,2,348.2,372,0,100.0
2026-03-11,P1530,Home,Target,DE,app,Spring,267.84,267.84,0.0,0,None,1,267.84,336,0,50.0
2026-03-12,P1530,Home,Target,DE,mobile,Spring,267.84,267.84,0.0,0,None,2,535.68,255,0,100.0
2026-03-13,P1530,Home,Target,DE,app,Spring,267.84,133.92,-50.0,50,Clearance,3,401.76,230,0,150.0
2026-03-14,P1530,Home,Target,DE,web,Spring,267.84,187.49,-30.0,30,Clearance,2,374.98,431,0,100.0
2026-03-15,P1530,Home,Target,DE,web,Spring,267.84,267.84,0.0,0,None,1,267.84,30,0,50.0
2026-03-16,P1530,Home,Target,DE,app,Spring,267.84,227.66,-15.0,15,Percentage Discount,2,455.32,316,0,100.0
2026-03-17,P1530,Home,Target,DE,app,Spring,267.84,200.88,-25.0,25,Percentage Discount,3,602.64,137,0,150.0
2026-03-18,P1530,Home,Target,DE,app,Spring,267.84,133.92,-50.0,50,Clearance,3,401.76,187,0,150.0
2026-03-19,P1530,Home,Target,DE,web,Spring,267.84,267.84,0.0,0,None,2,535.68,374,0,100.0
2026-03-20,P1530,Home,Target,DE,app,Spring,267.84,174.1,-35.0,35,Buy One Get One,3,522.3,279,0,150.0
2026-03-21,P1530,Home,Target,DE,web,Spring,267.84,267.84,0.0,0,None,1,267.84,199,0,50.0
2026-03-22,P1530,Home,Target,DE,web,Spring,267.84,267.84,0.0,0,None,2,535.68,248,0,100.0
2026-03-23,P1530,Home,Target,DE,web,Spring,267.84,241.06,-10.0,10,Percentage Discount,1,241.06,188,0,50.0
2026-03-24,P1530,Home,Target,DE,mobile,Spring,267.84,267.84,0.0,0,None,2,535.68,345,0,100.0
2026-03-25,P1530,Home,Target,DE,app,Spring,267.84,267.84,0.0,0,None,2,535.68,364,0,100.0
2026-03-26,P1530,Home,Target,DE,mobile,Spring,267.84,267.84,0.0,0,None,1,267.84,5,1,50.0
2026-03-27,P1530,Home,Target,DE,mobile,Spring,267.84,241.06,-10.0,10,Percentage Discount,2,482.12,421,0,100.0
2026-03-28,P1530,Home,Target,DE,mobile,Spring,267.84,267.84,0.0,0,None,1,267.84,176,0,50.0
2026-03-29,P1530,Home,Target,DE,app,Spring,267.84,267.84,0.0,0,None,2,535.68,278,0,100.0
2026-03-30,P1530,Home,Target,DE,app,Spring,267.84,267.84,0.0,0,None,1,267.84,252,0,50.0
2026-03-31,P1530,Home,Target,DE,app,Spring,267.84,267.84,0.0,0,None,2,535.68,305,0,100.0
